0,1,2,3,4,5,6
557,290,2.2612,-120.,87.855,4113,0.10674
558,280,0.51125,-120.,86.679,4113,0.10651
558,290,2.2612,-120.,87.855,4113,0.10674
558,272,-0.59171,-120.,88.013,4113,0.10676
559,280,0.51125,-120.,86.679,4113,0.10651
559,272,-0.59171,-120.,88.013,4113,0.10676
559,264,-1.5709,-120.,87.142,4113,0.10658
560,280,0.51125,-120.,86.679,4113,0.10651
560,264,-1.5709,-120.,87.142,4113,0.10658
560,273,-0.57654,-120.,85.119,4113,0.10618
561,280,0.51125,-120.,86.679,4113,0.10651
561,273,-0.57654,-120.,85.119,4113,0.10618
561,282,0.78947,-120.,85.044,4113,0.1062
562,253,-3.4987,-120.,85.463,4113,0.10618
562,273,-0.57654,-120.,85.119,4113,0.10618
562,264,-1.5709,-120.,87.142,4113,0.10658
563,327,9.1417,-120.,90.688,4115,0.10701
563,322,8.4091,-120.,90.519,4115,0.10702
563,329,9.39,-120.,91.764,4115,0.10706
564,325,8.6798,-120.,88.651,4115,0.10688
564,321,8.0152,-120.,85.538,4115,0.10654
564,313,6.5826,-120.,88.167,4115,0.10681
565,325,8.6798,-120.,88.651,4115,0.10688
565,313,6.5826,-120.,88.167,4115,0.10681
565,322,8.4091,-120.,90.519,4115,0.10702
566,325,8.6798,-120.,88.651,4115,0.10688
566,322,8.4091,-120.,90.519,4115,0.10702
566,327,9.1417,-120.,90.688,4115,0.10701
567,325,8.6798,-120.,88.651,4115,0.10688
567,327,9.1417,-120.,90.688,4115,0.10701
567,333,10.073,-120.,89.023,4115,0.10691
568,325,8.6798,-120.,88.651,4115,0.10688
568,333,10.073,-120.,89.023,4115,0.10691
568,330,9.8569,-120.,87.974,4115,0.10684
569,325,8.6798,-120.,88.651,4115,0.10688
569,330,9.8569,-120.,87.974,4115,0.10684
569,321,8.0152,-120.,85.538,4115,0.10654
570,337,10.526,-120.,91.072,4115,0.107
570,353,12.589,-120.,91.638,4115,0.10697
570,343,11.174,-120.,94.093,4115,0.10701
571,337,10.526,-120.,91.072,4115,0.107
571,343,11.174,-120.,94.093,4115,0.10701
571,329,9.39,-120.,91.764,4115,0.10706
572,337,10.526,-120.,91.072,4115,0.107
572,329,9.39,-120.,91.764,4115,0.10706
572,327,9.1417,-120.,90.688,4115,0.10701
573,337,10.526,-120.,91.072,4115,0.107
573,327,9.1417,-120.,90.688,4115,0.10701
573,333,10.073,-120.,89.023,4115,0.10691
574,337,10.526,-120.,91.072,4115,0.107
574,333,10.073,-120.,89.023,4115,0.10691
574,339,10.786,-120.,89.228,4115,0.10692
575,337,10.526,-120.,91.072,4115,0.107
575,339,10.786,-120.,89.228,4115,0.10692
575,353,12.589,-120.,91.638,4115,0.10697
576,333,10.073,-120.,89.023,4115,0.10691
576,339,10.786,-120.,89.228,4115,0.10692
576,330,9.8569,-120.,87.974,4115,0.10684
577,516,31.257,-120.,118.83,4119,0.10068
577,537,32.231,-120.,118.57,4119,0.10072
577,533,32.19,-120.,117.81,4119,0.10089
578,559,34.106,-120.,119.51,4119,0.10052
578,560,34.106,-120.,120.25,4119,0.10038
578,568,35.062,-120.,119.27,4119,0.10058
579,558,34.076,-120.,118.07,4119,0.10083
579,533,32.19,-120.,117.81,4119,0.10089
579,555,33.96,-120.,115.92,4119,0.10133
580,558,34.076,-120.,118.07,4119,0.10083
580,555,33.96,-120.,115.92,4119,0.10133
580,575,36.909,-120.,117.34,4119,0.10102
581,558,34.076,-120.,118.07,4119,0.10083
581,575,36.909,-120.,117.34,4119,0.10102
581,568,35.062,-120.,119.27,4119,0.10058
582,558,34.076,-120.,118.07,4119,0.10083
582,568,35.062,-120.,119.27,4119,0.10058
582,559,34.106,-120.,119.51,4119,0.10052
583,558,34.076,-120.,118.07,4119,0.10083
583,559,34.106,-120.,119.51,4119,0.10052
583,537,32.231,-120.,118.57,4119,0.10072
584,558,34.076,-120.,118.07,4119,0.10083
584,537,32.231,-120.,118.57,4119,0.10072
584,533,32.19,-120.,117.81,4119,0.10089
585,538,32.245,-120.,120.,4119,0.10043
585,560,34.106,-120.,120.25,4119,0.10038
585,539,32.274,-120.,122.15,4119,0.10002
586,538,32.245,-120.,120.,4119,0.10043
586,539,32.274,-120.,122.15,4119,0.10002
586,491,29.497,-120.,120.69,4119,0.10032
587,538,32.245,-120.,120.,4119,0.10043
587,491,29.497,-120.,120.69,4119,0.10032
587,516,31.257,-120.,118.83,4119,0.10068
588,538,32.245,-120.,120.,4119,0.10043
588,516,31.257,-120.,118.83,4119,0.10068
588,537,32.231,-120.,118.57,4119,0.10072
589,538,32.245,-120.,120.,4119,0.10043
589,537,32.231,-120.,118.57,4119,0.10072
589,559,34.106,-120.,119.51,4119,0.10052
590,538,32.245,-120.,120.,4119,0.10043
590,559,34.106,-120.,119.51,4119,0.10052
590,560,34.106,-120.,120.25,4119,0.10038
591,523,31.753,-120.,114.26,4183,0.10175
591,507,30.803,-120.,114.51,4183,0.10169
591,528,31.894,-120.,115.,4183,0.10156
592,518,31.423,-120.,112.87,4183,0.10211
592,511,30.932,-120.,110.76,4183,0.10268
592,477,28.754,-120.,113.62,4183,0.10193
593,518,31.423,-120.,112.87,4183,0.10211
593,477,28.754,-120.,113.62,4183,0.10193
593,507,30.803,-120.,114.51,4183,0.10169
594,518,31.423,-120.,112.87,4183,0.10211
594,507,30.803,-120.,114.51,4183,0.10169
594,523,31.753,-120.,114.26,4183,0.10175
595,518,31.423,-120.,112.87,4183,0.10211
595,523,31.753,-120.,114.26,4183,0.10175
595,548,33.238,-120.,112.39,4183,0.10223
596,518,31.423,-120.,112.87,4183,0.10211
596,548,33.238,-120.,112.39,4183,0.10223
596,545,33.06,-120.,111.67,4183,0.10242
597,518,31.423,-120.,112.87,4183,0.10211
597,545,33.06,-120.,111.67,4183,0.10242
597,511,30.932,-120.,110.76,4183,0.10268
598,551,33.555,-120.,113.8,4183,0.10186
598,573,36.317,-120.,113.07,4183,0.10206
598,555,33.96,-120.,115.92,4183,0.10133
599,551,33.555,-120.,113.8,4183,0.10186
599,555,33.96,-120.,115.92,4183,0.10133
599,528,31.894,-120.,115.,4183,0.10156
600,551,33.555,-120.,113.8,4183,0.10186
600,528,31.894,-120.,115.,4183,0.10156
600,523,31.753,-120.,114.26,4183,0.10175
601,551,33.555,-120.,113.8,4183,0.10186
601,523,31.753,-120.,114.26,4183,0.10175
601,548,33.238,-120.,112.39,4183,0.10223
602,551,33.555,-120.,113.8,4183,0.10186
602,548,33.238,-120.,112.39,4183,0.10223
602,563,34.168,-120.,112.14,4183,0.1023
603,551,33.555,-120.,113.8,4183,0.10186
603,563,34.168,-120.,112.14,4183,0.1023
603,573,36.317,-120.,113.07,4183,0.10206
604,548,33.238,-120.,112.39,4183,0.10223
604,563,34.168,-120.,112.14,4183,0.1023
604,545,33.06,-120.,111.67,4183,0.10242
605,544,33.06,-120.,111.67,4185,0.10242
605,511,30.932,-120.,110.76,4185,0.10268
605,535,32.207,-120.,108.95,4185,0.10318
606,553,33.855,-120.,109.98,4185,0.10289
606,544,33.06,-120.,111.67,4185,0.10242
606,535,32.207,-120.,108.95,4185,0.10318
607,553,33.855,-120.,109.98,4185,0.10289
607,535,32.207,-120.,108.95,4185,0.10318
607,543,32.875,-120.,108.,4185,0.10344
608,553,33.855,-120.,109.98,4185,0.10289
608,543,32.875,-120.,108.,4185,0.10344
608,569,35.206,-120.,108.91,4185,0.10318
609,553,33.855,-120.,109.98,4185,0.10289
609,569,35.206,-120.,108.91,4185,0.10318
609,571,35.614,-120.,110.21,4185,0.10282
610,553,33.855,-120.,109.98,4185,0.10289
610,571,35.614,-120.,110.21,4185,0.10282
610,562,34.168,-120.,112.14,4185,0.1023
611,553,33.855,-120.,109.98,4185,0.10289
611,562,34.168,-120.,112.14,4185,0.1023
611,544,33.06,-120.,111.67,4185,0.10242
612,569,35.206,-120.,108.91,4185,0.10318
612,543,32.875,-120.,108.,4185,0.10344
612,561,34.155,-120.,106.16,4185,0.10394
613,571,35.614,-120.,110.21,4185,0.10282
613,573,36.317,-120.,113.07,4185,0.10206
613,562,34.168,-120.,112.14,4185,0.1023
614,461,27.302,-120.,105.87,4192,0.10405
614,464,27.85,-120.,104.3,4192,0.10448
614,482,29.263,-120.,106.75,4192,0.1038
615,461,27.302,-120.,105.87,4192,0.10405
615,482,29.263,-120.,106.75,4192,0.1038
615,475,28.622,-120.,107.7,4192,0.10354
616,461,27.302,-120.,105.87,4192,0.10405
616,475,28.622,-120.,107.7,4192,0.10354
616,448,26.217,-120.,106.97,4192,0.10376
617,461,27.302,-120.,105.87,4192,0.10405
617,448,26.217,-120.,106.97,4192,0.10376
617,443,25.406,-120.,105.57,4192,0.10415
618,461,27.302,-120.,105.87,4192,0.10405
618,443,25.406,-120.,105.57,4192,0.10415
618,451,26.451,-120.,103.94,4192,0.10459
619,461,27.302,-120.,105.87,4192,0.10405
619,451,26.451,-120.,103.94,4192,0.10459
619,464,27.85,-120.,104.3,4192,0.10448
620,448,26.217,-120.,106.97,4192,0.10376
620,475,28.622,-120.,107.7,4192,0.10354
620,462,27.402,-120.,109.46,4192,0.10306
621,464,27.85,-120.,104.3,4192,0.10448
621,499,30.485,-120.,104.97,4192,0.10429
621,482,29.263,-120.,106.75,4192,0.1038
622,451,26.451,-120.,103.94,4192,0.10459
622,443,25.406,-120.,105.57,4192,0.10415
622,432,23.847,-120.,103.3,4192,0.10479
623,353,12.589,-120.,91.638,4194,0.10697
623,340,10.786,-120.,89.228,4194,0.10692
623,357,13.535,-120.,90.005,4194,0.10696
624,321,8.0152,-120.,85.538,4194,0.10654
624,341,10.891,-120.,86.162,4194,0.10672
624,331,9.8569,-120.,87.974,4194,0.10684
625,364,14.983,-120.,87.508,4194,0.10695
625,360,14.027,-120.,89.153,4194,0.10696
625,350,12.207,-120.,86.534,4194,0.1068
626,348,11.884,-120.,88.176,4194,0.10689
626,357,13.535,-120.,90.005,4194,0.10696
626,340,10.786,-120.,89.228,4194,0.10692
627,348,11.884,-120.,88.176,4194,0.10689
627,340,10.786,-120.,89.228,4194,0.10692
627,331,9.8569,-120.,87.974,4194,0.10684
628,348,11.884,-120.,88.176,4194,0.10689
628,331,9.8569,-120.,87.974,4194,0.10684
628,341,10.891,-120.,86.162,4194,0.10672
629,348,11.884,-120.,88.176,4194,0.10689
629,341,10.891,-120.,86.162,4194,0.10672
629,350,12.207,-120.,86.534,4194,0.1068
630,348,11.884,-120.,88.176,4194,0.10689
630,350,12.207,-120.,86.534,4194,0.1068
630,360,14.027,-120.,89.153,4194,0.10696
631,348,11.884,-120.,88.176,4194,0.10689
631,360,14.027,-120.,89.153,4194,0.10696
631,357,13.535,-120.,90.005,4194,0.10696
632,371,15.86,-120.,93.118,4195,0.10685
632,374,16.06,-120.,94.294,4195,0.10675
632,378,16.533,-120.,93.457,4195,0.10681
633,363,14.571,-120.,92.538,4195,0.10691
633,353,12.589,-120.,91.638,4195,0.10697
633,365,15.169,-120.,95.872,4195,0.10664
634,363,14.571,-120.,92.538,4195,0.10691
634,365,15.169,-120.,95.872,4195,0.10664
634,374,16.06,-120.,94.294,4195,0.10675
635,363,14.571,-120.,92.538,4195,0.10691
635,374,16.06,-120.,94.294,4195,0.10675
635,371,15.86,-120.,93.118,4195,0.10685
636,363,14.571,-120.,92.538,4195,0.10691
636,371,15.86,-120.,93.118,4195,0.10685
636,361,14.21,-120.,90.302,4195,0.10696
637,363,14.571,-120.,92.538,4195,0.10691
637,361,14.21,-120.,90.302,4195,0.10696
637,357,13.535,-120.,90.005,4195,0.10696
638,363,14.571,-120.,92.538,4195,0.10691
638,357,13.535,-120.,90.005,4195,0.10696
638,353,12.589,-120.,91.638,4195,0.10697
639,368,15.507,-120.,90.901,4195,0.10696
639,364,14.983,-120.,87.508,4195,0.10695
639,381,17.43,-120.,91.87,4195,0.10692
640,368,15.507,-120.,90.901,4195,0.10696
640,381,17.43,-120.,91.87,4195,0.10692
640,378,16.533,-120.,93.457,4195,0.10681
641,368,15.507,-120.,90.901,4195,0.10696
641,378,16.533,-120.,93.457,4195,0.10681
641,371,15.86,-120.,93.118,4195,0.10685
642,368,15.507,-120.,90.901,4195,0.10696
642,371,15.86,-120.,93.118,4195,0.10685
642,361,14.21,-120.,90.302,4195,0.10696
643,368,15.507,-120.,90.901,4195,0.10696
643,361,14.21,-120.,90.302,4195,0.10696
643,360,14.027,-120.,89.153,4195,0.10696
644,368,15.507,-120.,90.901,4195,0.10696
644,360,14.027,-120.,89.153,4195,0.10696
644,364,14.983,-120.,87.508,4195,0.10695
645,361,14.21,-120.,90.302,4195,0.10696
645,360,14.027,-120.,89.153,4195,0.10696
645,357,13.535,-120.,90.005,4195,0.10696
646,432,23.847,-120.,103.3,4208,0.10479
646,444,25.409,-120.,100.72,4208,0.10542
646,407,20.921,-120.,100.05,4208,0.10565
647,449,26.403,-120.,99.043,4210,0.1058
647,468,28.095,-120.,101.35,4210,0.10525
647,444,25.409,-120.,100.72,4210,0.10542
648,501,30.617,-120.,99.84,4210,0.1056
648,536,32.209,-120.,102.31,4210,0.10498
648,489,29.49,-120.,101.66,4210,0.10516
649,472,28.556,-120.,99.8,4210,0.10562
649,501,30.617,-120.,99.84,4210,0.1056
649,489,29.49,-120.,101.66,4210,0.10516
650,472,28.556,-120.,99.8,4210,0.10562
650,489,29.49,-120.,101.66,4210,0.10516
650,468,28.095,-120.,101.35,4210,0.10525
651,472,28.556,-120.,99.8,4210,0.10562
651,468,28.095,-120.,101.35,4210,0.10525
651,449,26.403,-120.,99.043,4210,0.1058
652,472,28.556,-120.,99.8,4210,0.10562
652,449,26.403,-120.,99.043,4210,0.1058
652,459,26.924,-120.,98.172,4210,0.10599
653,472,28.556,-120.,99.8,4210,0.10562
653,459,26.924,-120.,98.172,4210,0.10599
653,496,29.807,-120.,98.737,4210,0.10585
654,472,28.556,-120.,99.8,4210,0.10562
654,496,29.807,-120.,98.737,4210,0.10585
654,501,30.617,-120.,99.84,4210,0.1056
655,466,27.921,-120.,96.479,4210,0.10633
655,496,29.807,-120.,98.737,4210,0.10585
655,459,26.924,-120.,98.172,4210,0.10599
656,428,22.931,-120.,98.116,4211,0.10602
656,423,22.388,-120.,97.593,4211,0.10613
656,419,21.882,-120.,98.448,4211,0.10597
657,433,23.908,-120.,99.146,4211,0.1058
657,449,26.403,-120.,99.043,4211,0.1058
657,444,25.409,-120.,100.72,4211,0.10542
658,433,23.908,-120.,99.146,4211,0.1058
658,444,25.409,-120.,100.72,4211,0.10542
658,407,20.921,-120.,100.05,4211,0.10565
659,433,23.908,-120.,99.146,4211,0.1058
659,407,20.921,-120.,100.05,4211,0.10565
659,419,21.882,-120.,98.448,4211,0.10597
660,433,23.908,-120.,99.146,4211,0.1058
660,419,21.882,-120.,98.448,4211,0.10597
660,428,22.931,-120.,98.116,4211,0.10602
661,433,23.908,-120.,99.146,4211,0.1058
661,428,22.931,-120.,98.116,4211,0.10602
661,447,25.899,-120.,98.502,4211,0.10592
662,433,23.908,-120.,99.146,4211,0.1058
662,447,25.899,-120.,98.502,4211,0.10592
662,449,26.403,-120.,99.043,4211,0.1058
663,459,26.924,-120.,98.172,4211,0.10599
663,447,25.899,-120.,98.502,4211,0.10592
663,449,26.403,-120.,99.043,4211,0.1058
664,442,24.902,-120.,97.473,4211,0.10613
664,466,27.921,-120.,96.479,4211,0.10633
664,431,23.352,-120.,95.976,4211,0.10641
665,442,24.902,-120.,97.473,4211,0.10613
665,431,23.352,-120.,95.976,4211,0.10641
665,423,22.388,-120.,97.593,4211,0.10613
666,442,24.902,-120.,97.473,4211,0.10613
666,423,22.388,-120.,97.593,4211,0.10613
666,428,22.931,-120.,98.116,4211,0.10602
667,442,24.902,-120.,97.473,4211,0.10613
667,428,22.931,-120.,98.116,4211,0.10602
667,447,25.899,-120.,98.502,4211,0.10592
668,442,24.902,-120.,97.473,4211,0.10613
668,447,25.899,-120.,98.502,4211,0.10592
668,459,26.924,-120.,98.172,4211,0.10599
669,442,24.902,-120.,97.473,4211,0.10613
669,459,26.924,-120.,98.172,4211,0.10599
669,466,27.921,-120.,96.479,4211,0.10633
670,395,19.847,-120.,97.24,4230,0.10625
670,418,21.882,-120.,98.448,4230,0.10597
670,391,18.828,-120.,98.263,4230,0.10609
671,395,19.847,-120.,97.24,4230,0.10625
671,391,18.828,-120.,98.263,4230,0.10609
671,382,17.516,-120.,97.31,4230,0.10632
672,395,19.847,-120.,97.24,4230,0.10625
672,382,17.516,-120.,97.31,4230,0.10632
672,389,18.369,-120.,95.895,4230,0.10651
673,395,19.847,-120.,97.24,4230,0.10625
673,389,18.369,-120.,95.895,4230,0.10651
673,402,20.101,-120.,95.931,4230,0.10646
674,395,19.847,-120.,97.24,4230,0.10625
674,402,20.101,-120.,95.931,4230,0.10646
674,422,22.388,-120.,97.593,4230,0.10613
675,395,19.847,-120.,97.24,4230,0.10625
675,422,22.388,-120.,97.593,4230,0.10613
675,418,21.882,-120.,98.448,4230,0.10597
676,389,18.369,-120.,95.895,4230,0.10651
676,382,17.516,-120.,97.31,4230,0.10632
676,365,15.169,-120.,95.872,4230,0.10664
677,418,21.882,-120.,98.448,4230,0.10597
677,407,20.921,-120.,100.05,4230,0.10565
677,391,18.828,-120.,98.263,4230,0.10609
678,422,22.388,-120.,97.593,4230,0.10613
678,402,20.101,-120.,95.931,4230,0.10646
678,431,23.352,-120.,95.976,4230,0.10641
679,439,24.656,-120.,135.59,4245,9.9178e-002
679,479,29.242,-120.,133.19,4245,9.9097e-002
679,456,26.843,-120.,131.8,4245,9.9114e-002
680,460,27.061,-120.,136.97,4246,9.9292e-002
680,479,29.242,-120.,133.19,4246,9.9097e-002
680,439,24.656,-120.,135.59,4246,9.9178e-002
681,539,32.274,-120.,122.15,4247,0.10002
681,491,29.497,-120.,120.69,4247,0.10032
681,478,29.04,-120.,125.04,4247,9.9624e-002
682,556,34.028,-120.,123.11,4249,9.9867e-002
682,539,32.274,-120.,122.15,4249,0.10002
682,560,34.106,-120.,120.25,4249,0.10038
683,570,35.354,-120.,121.36,4249,0.10018
683,556,34.028,-120.,123.11,4249,9.9867e-002
683,560,34.106,-120.,120.25,4249,0.10038
684,570,35.354,-120.,121.36,4249,0.10018
684,560,34.106,-120.,120.25,4249,0.10038
684,568,35.062,-120.,119.27,4249,0.10058
685,570,35.354,-120.,121.36,4249,0.10018
685,568,35.062,-120.,119.27,4249,0.10058
685,577,37.01,-120.,120.28,4249,0.1004
686,570,35.354,-120.,121.36,4249,0.10018
686,577,37.01,-120.,120.28,4249,0.1004
686,576,36.972,-120.,121.65,4249,0.10015
687,570,35.354,-120.,121.36,4249,0.10018
687,576,36.972,-120.,121.65,4249,0.10015
687,566,34.943,-120.,123.6,4249,9.9799e-002
688,570,35.354,-120.,121.36,4249,0.10018
688,566,34.943,-120.,123.6,4249,9.9799e-002
688,556,34.028,-120.,123.11,4249,9.9867e-002
689,577,37.01,-120.,120.28,4249,0.1004
689,568,35.062,-120.,119.27,4249,0.10058
689,575,36.909,-120.,117.34,4249,0.10102
690,576,36.972,-120.,121.65,4249,0.10015
690,574,36.709,-120.,124.58,4249,9.969e-002
690,566,34.943,-120.,123.6,4249,9.9799e-002
691,524,31.758,-120.,125.71,4252,9.9507e-002
691,503,30.725,-120.,125.95,4252,9.9485e-002
691,519,31.619,-120.,126.45,4252,9.9424e-002
692,552,33.712,-120.,125.26,4252,9.9563e-002
692,565,34.943,-120.,123.6,4252,9.9799e-002
692,574,36.709,-120.,124.58,4252,9.969e-002
693,552,33.712,-120.,125.26,4252,9.9563e-002
693,574,36.709,-120.,124.58,4252,9.969e-002
693,549,33.314,-120.,127.38,4252,9.9334e-002
694,552,33.712,-120.,125.26,4252,9.9563e-002
694,549,33.314,-120.,127.38,4252,9.9334e-002
694,519,31.619,-120.,126.45,4252,9.9424e-002
695,552,33.712,-120.,125.26,4252,9.9563e-002
695,519,31.619,-120.,126.45,4252,9.9424e-002
695,524,31.758,-120.,125.71,4252,9.9507e-002
696,552,33.712,-120.,125.26,4252,9.9563e-002
696,524,31.758,-120.,125.71,4252,9.9507e-002
696,554,33.93,-120.,123.84,4252,9.9756e-002
697,552,33.712,-120.,125.26,4252,9.9563e-002
697,554,33.93,-120.,123.84,4252,9.9756e-002
697,565,34.943,-120.,123.6,4252,9.9799e-002
698,557,34.028,-120.,123.11,4252,9.9867e-002
698,554,33.93,-120.,123.84,4252,9.9756e-002
698,565,34.943,-120.,123.6,4252,9.9799e-002
699,530,31.959,-120.,124.3,4252,9.9688e-002
699,539,32.274,-120.,122.15,4252,0.10002
699,478,29.04,-120.,125.04,4252,9.9624e-002
700,530,31.959,-120.,124.3,4252,9.9688e-002
700,478,29.04,-120.,125.04,4252,9.9624e-002
700,503,30.725,-120.,125.95,4252,9.9485e-002
701,530,31.959,-120.,124.3,4252,9.9688e-002
701,503,30.725,-120.,125.95,4252,9.9485e-002
701,524,31.758,-120.,125.71,4252,9.9507e-002
702,530,31.959,-120.,124.3,4252,9.9688e-002
702,524,31.758,-120.,125.71,4252,9.9507e-002
702,554,33.93,-120.,123.84,4252,9.9756e-002
703,530,31.959,-120.,124.3,4252,9.9688e-002
703,554,33.93,-120.,123.84,4252,9.9756e-002
703,557,34.028,-120.,123.11,4252,9.9867e-002
704,530,31.959,-120.,124.3,4252,9.9688e-002
704,557,34.028,-120.,123.11,4252,9.9867e-002
704,539,32.274,-120.,122.15,4252,0.10002
705,549,33.314,-120.,127.38,4253,9.9334e-002
705,572,35.883,-120.,128.81,4253,9.9255e-002
705,574,36.709,-120.,124.58,4253,9.969e-002
706,495,29.794,-120.,128.1,4255,9.9281e-002
706,470,28.397,-120.,127.71,4255,9.9338e-002
706,502,30.725,-120.,125.95,4255,9.9485e-002
707,495,29.794,-120.,128.1,4255,9.9281e-002
707,502,30.725,-120.,125.95,4255,9.9485e-002
707,520,31.619,-120.,126.45,4255,9.9424e-002
708,495,29.794,-120.,128.1,4255,9.9281e-002
708,520,31.619,-120.,126.45,4255,9.9424e-002
708,505,30.745,-120.,129.14,4255,9.9197e-002
709,495,29.794,-120.,128.1,4255,9.9281e-002
709,505,30.745,-120.,129.14,4255,9.9197e-002
709,485,29.384,-120.,130.08,4255,9.915e-002
710,495,29.794,-120.,128.1,4255,9.9281e-002
710,485,29.384,-120.,130.08,4255,9.915e-002
710,465,27.896,-120.,129.26,4255,9.9222e-002
711,495,29.794,-120.,128.1,4255,9.9281e-002
711,465,27.896,-120.,129.26,4255,9.9222e-002
711,470,28.397,-120.,127.71,4255,9.9338e-002
712,505,30.745,-120.,129.14,4255,9.9197e-002
712,520,31.619,-120.,126.45,4255,9.9424e-002
712,549,33.314,-120.,127.38,4255,9.9334e-002
713,470,28.397,-120.,127.71,4255,9.9338e-002
713,478,29.04,-120.,125.04,4255,9.9624e-002
713,502,30.725,-120.,125.95,4255,9.9485e-002
714,465,27.896,-120.,129.26,4255,9.9222e-002
714,485,29.384,-120.,130.08,4255,9.915e-002
714,456,26.843,-120.,131.8,4255,9.9114e-002
715,500,30.508,-120.,129.85,4256,9.9158e-002
715,504,30.745,-120.,129.14,4256,9.9196e-002
715,484,29.384,-120.,130.08,4256,9.915e-002
716,540,32.636,-120.,129.42,4256,9.9185e-002
716,572,35.883,-120.,128.81,4256,9.9255e-002
716,549,33.314,-120.,127.38,4256,9.9334e-002
717,540,32.636,-120.,129.42,4256,9.9185e-002
717,549,33.314,-120.,127.38,4256,9.9334e-002
717,504,30.745,-120.,129.14,4256,9.9196e-002
718,540,32.636,-120.,129.42,4256,9.9185e-002
718,504,30.745,-120.,129.14,4256,9.9196e-002
718,500,30.508,-120.,129.85,4256,9.9158e-002
719,540,32.636,-120.,129.42,4256,9.9185e-002
719,500,30.508,-120.,129.85,4256,9.9158e-002
719,531,32.136,-120.,130.77,4256,9.9127e-002
720,540,32.636,-120.,129.42,4256,9.9185e-002
720,531,32.136,-120.,130.77,4256,9.9127e-002
720,547,33.229,-120.,130.57,4256,9.9141e-002
721,540,32.636,-120.,129.42,4256,9.9185e-002
721,547,33.229,-120.,130.57,4256,9.9141e-002
721,572,35.883,-120.,128.81,4256,9.9255e-002
722,497,29.996,-120.,131.19,4256,9.9109e-002
722,479,29.242,-120.,133.19,4256,9.9097e-002
722,456,26.843,-120.,131.8,4256,9.9114e-002
723,497,29.996,-120.,131.19,4256,9.9109e-002
723,456,26.843,-120.,131.8,4256,9.9114e-002
723,484,29.384,-120.,130.08,4256,9.915e-002
724,497,29.996,-120.,131.19,4256,9.9109e-002
724,484,29.384,-120.,130.08,4256,9.915e-002
724,500,30.508,-120.,129.85,4256,9.9158e-002
725,497,29.996,-120.,131.19,4256,9.9109e-002
725,500,30.508,-120.,129.85,4256,9.9158e-002
725,531,32.136,-120.,130.77,4256,9.9127e-002
726,497,29.996,-120.,131.19,4256,9.9109e-002
726,531,32.136,-120.,130.77,4256,9.9127e-002
726,525,31.866,-120.,131.46,4256,9.9109e-002
727,497,29.996,-120.,131.19,4256,9.9109e-002
727,525,31.866,-120.,131.46,4256,9.9109e-002
727,479,29.242,-120.,133.19,4256,9.9097e-002
728,531,32.136,-120.,130.77,4256,9.9127e-002
728,525,31.866,-120.,131.46,4256,9.9109e-002
728,547,33.229,-120.,130.57,4256,9.9141e-002
729,494,29.577,-120.,107.44,4258,0.10361
729,481,29.263,-120.,106.75,4258,0.1038
729,474,28.622,-120.,107.7,4258,0.10354
730,517,31.382,-120.,106.93,4258,0.10374
730,561,34.155,-120.,106.16,4258,0.10394
730,499,30.485,-120.,104.97,4258,0.10429
731,517,31.382,-120.,106.93,4258,0.10374
731,499,30.485,-120.,104.97,4258,0.10429
731,481,29.263,-120.,106.75,4258,0.1038
732,517,31.382,-120.,106.93,4258,0.10374
732,481,29.263,-120.,106.75,4258,0.1038
732,494,29.577,-120.,107.44,4258,0.10361
733,517,31.382,-120.,106.93,4258,0.10374
733,494,29.577,-120.,107.44,4258,0.10361
733,529,31.935,-120.,108.26,4258,0.10337
734,517,31.382,-120.,106.93,4258,0.10374
734,529,31.935,-120.,108.26,4258,0.10337
734,542,32.875,-120.,108.,4258,0.10344
735,517,31.382,-120.,106.93,4258,0.10374
735,542,32.875,-120.,108.,4258,0.10344
735,561,34.155,-120.,106.16,4258,0.10394
736,498,30.113,-120.,108.76,4258,0.10324
736,511,30.932,-120.,110.76,4258,0.10268
736,462,27.402,-120.,109.46,4258,0.10306
737,498,30.113,-120.,108.76,4258,0.10324
737,462,27.402,-120.,109.46,4258,0.10306
737,474,28.622,-120.,107.7,4258,0.10354
738,498,30.113,-120.,108.76,4258,0.10324
738,474,28.622,-120.,107.7,4258,0.10354
738,494,29.577,-120.,107.44,4258,0.10361
739,498,30.113,-120.,108.76,4258,0.10324
739,494,29.577,-120.,107.44,4258,0.10361
739,529,31.935,-120.,108.26,4258,0.10337
740,498,30.113,-120.,108.76,4258,0.10324
740,529,31.935,-120.,108.26,4258,0.10337
740,534,32.207,-120.,108.95,4258,0.10318
741,498,30.113,-120.,108.76,4258,0.10324
741,534,32.207,-120.,108.95,4258,0.10318
741,511,30.932,-120.,110.76,4258,0.10268
742,529,31.935,-120.,108.26,4258,0.10337
742,534,32.207,-120.,108.95,4258,0.10318
742,542,32.875,-120.,108.,4258,0.10344
743,477,28.754,-120.,113.62,4259,0.10193
743,511,30.932,-120.,110.76,4259,0.10268
743,462,27.402,-120.,109.46,4259,0.10306
744,561,34.155,-120.,106.16,4262,0.10394
744,536,32.209,-120.,102.31,4262,0.10498
744,499,30.485,-120.,104.97,4262,0.10429
745,107,-23.785,-120.,100.93,4313,0.10966
745,110,-23.545,-120.,96.143,4313,0.10885
745,73,-26.285,-120.,99.47,4313,0.10946
746,136,-21.358,-120.,102.37,4314,0.10983
